company_name	industry	city
FinTrust 2206	Food & Beverage	Jönköping
MediCare 2207	Healthcare	Göteborg
Foodies 2208	Technology	###
AutoWorks 2209	Finance	Stockholm
BuildPro 2210	Renewable Energy	Helsingborg
TechNova 2211	Construction	Jönköping
GreenFuture 2212	Medical Devices	Linköping
FinTrust 2213	AI & Robotics	Stockholm
FinTrust 2214	Renewable Energy	Örebro
HealthSync 2215	Education	Jönköping
AutoWorks 2216	Food & Beverage	Norrköping
BuildPro 2217	Renewable Energy	Göteborg
FinTrust 2218	Renewable Energy	Linköping
EduVision 2219	Automotive	12345
AutoWorks 2220	Healthcare	Uppsala
GreenFuture 2221	Education	Malmö
EduVision 2222	Construction	Helsingborg
TechNova 2223	Technology	Helsingborg
HealthSync 2224	Education	Helsingborg
Foodies 2225	Technology	Stockholm
FinTrust 2226	Renewable Energy	Helsingborg
TechNova 2227	Healthcare	Jönköping
###	Education	Jönköping
MediCare 2229	Construction	Helsingborg
GreenFuture 2230	Construction	Örebro
FinTrust 2231	Renewable Energy	Jönköping
AutoWorks 2232	Finance	Stockholm
FinTrust 2233	Food & Beverage	Göteborg
AutoWorks 2234	Healthcare	Norrköping
TechNova 2235	Education	Uppsala
EduVision 2236	Technology	Stockholm
GreenFuture 2237	Technology	Stockholm
MediCare 2238	Food & Beverage	Norrköping
MediCare 2239	Renewable Energy	Helsingborg
Foodies 2240	Construction	Örebro
Unknown	AI & Robotics	Västerås
Unknown	AI & Robotics	Jönköping
RoboTech 2243	Healthcare	###
TechNova 2244	Renewable Energy	Uppsala
FinTrust 2245	Medical Devices	Stockholm
	AI & Robotics	Linköping
TechNova 2247	Technology	Malmö
HealthSync 2248	Education	Örebro
NULL	Food & Beverage	Helsingborg
Foodies 2250	Renewable Energy	Uppsala
FinTrust 2251	Healthcare	NULL
GreenFuture 2252	Food & Beverage	Linköping
HealthSync 2253	AI & Robotics	Stockholm
Foodies 2254	AI & Robotics	Helsingborg
BuildPro 2255	Food & Beverage	Uppsala
EduVision 2256	Food & Beverage	Göteborg
GreenFuture 2257	Education	###
GreenFuture 2258	Technology	Örebro
EduVision 2259	Automotive	Västerås
NULL	Medical Devices	Västerås
MediCare 2261	Renewable Energy	Göteborg
BuildPro 2262	Education	Örebro
RoboTech 2263	Automotive	Västerås
HealthSync 2264	Education	Uppsala
RoboTech 2265	Construction	NULL
Foodies 2266	Medical Devices	Linköping
AutoWorks 2267	Finance	###
GreenFuture 2268	Education	Norrköping
RoboTech 2269	Food & Beverage	Uppsala
MediCare 2270	N/A	Malmö
HealthSync 2271	Education	Uppsala
AutoWorks 2272	Medical Devices	Västerås
MediCare 2273	Construction	Örebro
GreenFuture 2274	Technology	Malmö
HealthSync 2275	AI & Robotics	Västerås
BuildPro 2276	Education	Linköping
Foodies 2277	Healthcare	Jönköping
TechNova 2278	Construction	Uppsala
Foodies 2279	Healthcare	Norrköping
Foodies 2280	Education	Helsingborg
NULL	###	Malmö
MediCare 2282	Food & Beverage	!!Error!!
AutoWorks 2283	Healthcare	
TechNova 2284	Healthcare	Helsingborg
Foodies 2285	Education	!!Error!!
HealthSync 2286	Education	Linköping
HealthSync 2287	AI & Robotics	Västerås
RoboTech 2288	Medical Devices	Örebro
RoboTech 2289	Renewable Energy	Örebro
	Finance	Malmö
Foodies 2291	AI & Robotics	Örebro
MediCare 2292	Automotive	Västerås
EduVision 2293	Finance	Malmö
BuildPro 2294	Automotive	Västerås
TechNova 2295	Finance	Jönköping
HealthSync 2296	Food & Beverage	Uppsala
NULL	Food & Beverage	Stockholm
TechNova 2298	Construction	Malmö
RoboTech 2299	Automotive	FakeCity
Foodies 2300	Automotive	Stockholm
TechNova 2301	Automotive	Linköping
TechNova 2302	AI & Robotics	Norrköping
GreenFuture 2303	Medical Devices	Stockholm
BuildPro 2304	AI & Robotics	Uppsala
MediCare 2305	Renewable Energy	Västerås
FinTrust 2306	Medical Devices	Göteborg
BuildPro 2307	AI & Robotics	Göteborg
RoboTech 2308	Food & Beverage	Norrköping
EduVision 2309	Automotive	Västerås
TechNova 2310	Finance	Örebro
AutoWorks 2311	Medical Devices	Stockholm
RoboTech 2312	Technology	Örebro
Foodies 2313	Healthcare	Linköping
Foodies 2314	Finance	Malmö
EduVision 2315	Finance	Göteborg
EduVision 2316	Technology	Helsingborg
HealthSync 2317	Technology	Göteborg
BuildPro 2318	Education	Örebro
EduVision 2319	Automotive	Västerås
TechNova 2320	Technology	Helsingborg
AutoWorks 2321	Renewable Energy	Uppsala
RoboTech 2322	AI & Robotics	Helsingborg
AutoWorks 2323	Construction	Västerås
HealthSync 2324	Food & Beverage	Malmö
BuildPro 2325	Medical Devices	Jönköping
AutoWorks 2326	Renewable Energy	Västerås
None	Medical Devices	Malmö
Foodies 2328	Construction	Norrköping
NULL	Food & Beverage	!!Error!!
HealthSync 2330	Medical Devices	Göteborg
EduVision 2331	AI & Robotics	Linköping
AutoWorks 2332	!!Error!!	Jönköping
HealthSync 2333	Technology	Norrköping
HealthSync 2334	Education	Örebro
EduVision 2335	AI & Robotics	Stockholm
EduVision 2336	Renewable Energy	Malmö
TechNova 2337	None	Malmö
FinTrust 2338	Education	Malmö
AutoWorks 2339	Education	Västerås
Foodies 2340	Education	Linköping
EduVision 2341	Education	Norrköping
GreenFuture 2342	Education	Malmö
RoboTech 2343	Healthcare	Göteborg
FinTrust 2344	Medical Devices	Västerås
FinTrust 2345	N/A	Norrköping
MediCare 2346	AI & Robotics	Uppsala
FinTrust 2347	Automotive	Norrköping
BuildPro 2348	Renewable Energy	
TechNova 2349	Finance	Malmö
EduVision 2350	Healthcare	Helsingborg
RoboTech 2351	Automotive	Linköping
FinTrust 2352	Renewable Energy	Stockholm
HealthSync 2353	Medical Devices	Uppsala
AutoWorks 2354	Food & Beverage	Uppsala
MediCare 2355	Medical Devices	Jönköping
RoboTech 2356	Finance	Norrköping
RoboTech 2357	Finance	Örebro
FinTrust 2358	Food & Beverage	Örebro
FakeCity	Construction	Stockholm
RoboTech 2360	Medical Devices	Stockholm
HealthSync 2361	Automotive	Uppsala
EduVision 2362	Medical Devices	Linköping
AutoWorks 2363	Food & Beverage	Malmö
RoboTech 2364	Renewable Energy	Malmö
Foodies 2365	Education	Malmö
BuildPro 2366	Automotive	Jönköping
AutoWorks 2367	Technology	Örebro
FinTrust 2368	Education	Göteborg
GreenFuture 2369	FakeCity	Västerås
Foodies 2370	Automotive	Örebro
TechNova 2371	Education	Stockholm
GreenFuture 2372	Medical Devices	Stockholm
AutoWorks 2373	Construction	Göteborg
AutoWorks 2374	###	Västerås
HealthSync 2375	Construction	Jönköping
MediCare 2376	Education	Örebro
AutoWorks 2377	Automotive	Västerås
Foodies 2378	Construction	Göteborg
GreenFuture 2379	Healthcare	Stockholm
BuildPro 2380	Renewable Energy	Örebro
GreenFuture 2381	Education	Jönköping
AutoWorks 2382	Medical Devices	Norrköping
FinTrust 2383	Technology	Malmö
NULL	Renewable Energy	Örebro
AutoWorks 2385	AI & Robotics	Örebro
HealthSync 2386	Technology	Jönköping
RoboTech 2387	NULL	NULL
BuildPro 2388	Finance	Malmö
TechNova 2389	Medical Devices	Stockholm
HealthSync 2390	AI & Robotics	Jönköping
AutoWorks 2391	Renewable Energy	Malmö
AutoWorks 2392	Medical Devices	Örebro
BuildPro 2393	Renewable Energy	Uppsala
MediCare 2394	Construction	Göteborg
GreenFuture 2395	Renewable Energy	Uppsala
FinTrust 2396	Unknown	Uppsala
Foodies 2397	Technology	Linköping
RoboTech 2398	Renewable Energy	Örebro
FinTrust 2399	AI & Robotics	Västerås
TechNova 2400	Medical Devices	Malmö
FinTrust 2401	Medical Devices	Jönköping
BuildPro 2402	Automotive	Västerås
FakeCity	Finance	Stockholm
RoboTech 2404	Healthcare	!!Error!!
TechNova 2405	Healthcare	Unknown
Foodies 2406	Technology	Malmö
RoboTech 2407	Technology	Jönköping
MediCare 2408	!!Error!!	Jönköping
FinTrust 2409	Technology	Norrköping
AutoWorks 2410	Unknown	NULL
MediCare 2411	12345	Örebro
RoboTech 2412	Finance	N/A
HealthSync 2413	Technology	N/A
Foodies 2414	Technology	Göteborg
!!Error!!	Medical Devices	Jönköping
TechNova 2416	Healthcare	Malmö
HealthSync 2417	Food & Beverage	Uppsala
RoboTech 2418	Medical Devices	Linköping
FinTrust 2419	Technology	Västerås
FinTrust 2420	Technology	Helsingborg
GreenFuture 2421	Medical Devices	Unknown
EduVision 2422	Healthcare	Malmö
AutoWorks 2423	Automotive	Jönköping
FinTrust 2424	Finance	Västerås
RoboTech 2425	Construction	Jönköping
MediCare 2426	Automotive	Jönköping
MediCare 2427	Construction	Örebro
MediCare 2428	Renewable Energy	Stockholm
HealthSync 2429	Medical Devices	Linköping
AutoWorks 2430	Technology	Stockholm
GreenFuture 2431	Education	###
BuildPro 2432	Healthcare	Västerås
RoboTech 2433	Technology	Norrköping
RoboTech 2434	AI & Robotics	Helsingborg
EduVision 2435	Healthcare	Malmö
EduVision 2436	Construction	Stockholm
EduVision 2437	Medical Devices	Västerås
AutoWorks 2438	Construction	Malmö
EduVision 2439	Finance	Göteborg
MediCare 2440	Education	Örebro
AutoWorks 2441	Technology	Västerås
BuildPro 2442	Education	Malmö
BuildPro 2443	AI & Robotics	N/A
FinTrust 2444	Finance	!!Error!!
GreenFuture 2445	Healthcare	Jönköping
TechNova 2446	Construction	Uppsala
GreenFuture 2447	Construction	Örebro
Foodies 2448	Finance	Stockholm
BuildPro 2449	Technology	Helsingborg
12345	Automotive	Jönköping
Foodies 2451	Healthcare	Örebro
TechNova 2452	Construction	Norrköping
Foodies 2453	Construction	Linköping
BuildPro 2454	AI & Robotics	Örebro
	Medical Devices	Unknown
HealthSync 2456	Food & Beverage	Helsingborg
MediCare 2457	Food & Beverage	Västerås
RoboTech 2458	!!Error!!	Malmö
GreenFuture 2459	Automotive	Norrköping
HealthSync 2460	Finance	12345
BuildPro 2461	NULL	Stockholm
RoboTech 2462	N/A	Örebro
HealthSync 2463	Healthcare	Västerås
TechNova 2464	Construction	Linköping
GreenFuture 2465	AI & Robotics	Stockholm
Foodies 2466	Medical Devices	Helsingborg
Foodies 2467	Construction	Stockholm
N/A	Construction	Linköping
TechNova 2469	Medical Devices	Malmö
RoboTech 2470	Construction	Malmö
HealthSync 2471	Renewable Energy	Stockholm
Foodies 2472	Renewable Energy	Uppsala
AutoWorks 2473	Food & Beverage	Helsingborg
FinTrust 2474	Healthcare	Linköping
TechNova 2475	Technology	Uppsala
BuildPro 2476	Healthcare	Linköping
FakeCity	Technology	Örebro
RoboTech 2478	Construction	Göteborg
BuildPro 2479	Food & Beverage	12345
AutoWorks 2480	Medical Devices	Helsingborg
BuildPro 2481	Automotive	Stockholm
TechNova 2482	!!Error!!	Helsingborg
Foodies 2483	Finance	Malmö
TechNova 2484	Education	Malmö
Foodies 2485	FakeCity	Linköping
HealthSync 2486		Norrköping
TechNova 2487	12345	Norrköping
HealthSync 2488	Education	Malmö
Foodies 2489	Education	Göteborg
Foodies 2490	Education	Stockholm
FinTrust 2491	Renewable Energy	Stockholm
FinTrust 2492	12345	Linköping
EduVision 2493	AI & Robotics	Uppsala
12345	Education	Malmö
FinTrust 2495	Medical Devices	Göteborg
RoboTech 2496		Jönköping
TechNova 2497	Medical Devices	Linköping
EduVision 2498	AI & Robotics	Malmö
Foodies 2499	Healthcare	Uppsala
MediCare 2500	Technology	Linköping
FinTrust 2501	Construction	Västerås
GreenFuture 2502	Construction	Jönköping
Foodies 2503	Automotive	Göteborg
FinTrust 2504	Finance	Malmö
EduVision 2505	Education	Göteborg
12345	Technology	Malmö
MediCare 2507	Renewable Energy	Malmö
TechNova 2508	Technology	Helsingborg
MediCare 2509	Technology	Stockholm
RoboTech 2510	Food & Beverage	Helsingborg
EduVision 2511	Renewable Energy	Norrköping
FinTrust 2512	Renewable Energy	Stockholm
EduVision 2513	Renewable Energy	Helsingborg
GreenFuture 2514	Renewable Energy	Uppsala
FinTrust 2515	Technology	###
MediCare 2516	Food & Beverage	Göteborg
AutoWorks 2517	Renewable Energy	Norrköping
BuildPro 2518	Healthcare	Västerås
GreenFuture 2519	AI & Robotics	Örebro
TechNova 2520	Automotive	Göteborg
RoboTech 2521	Education	Malmö
Foodies 2522	Construction	Linköping
MediCare 2523	Automotive	Norrköping
FinTrust 2524	Automotive	Norrköping
EduVision 2525	Food & Beverage	Linköping
Foodies 2526	Education	Malmö
HealthSync 2527	Automotive	Malmö
NULL	Construction	Göteborg
HealthSync 2529	Education	Helsingborg
MediCare 2530	Technology	Göteborg
BuildPro 2531	Food & Beverage	Linköping
AutoWorks 2532	AI & Robotics	Helsingborg
RoboTech 2533	Automotive	Uppsala
RoboTech 2534	AI & Robotics	Helsingborg
EduVision 2535	N/A	Linköping
RoboTech 2536	Unknown	Örebro
NULL	Automotive	Helsingborg
FinTrust 2538	Technology	Stockholm
RoboTech 2539	Renewable Energy	Stockholm
HealthSync 2540	Renewable Energy	Jönköping
BuildPro 2541	Automotive	Göteborg
Foodies 2542	Healthcare	Helsingborg
AutoWorks 2543	Medical Devices	Norrköping
BuildPro 2544	Food & Beverage	Helsingborg
GreenFuture 2545	Automotive	Jönköping
Foodies 2546	Healthcare	Jönköping
MediCare 2547	Food & Beverage	Uppsala
!!Error!!	Medical Devices	Norrköping
GreenFuture 2549	Automotive	Stockholm
!!Error!!	Food & Beverage	Göteborg
MediCare 2551	Construction	Unknown
GreenFuture 2552	Healthcare	Västerås
GreenFuture 2553	Finance	Västerås
HealthSync 2554	Education	Stockholm
MediCare 2555	AI & Robotics	Norrköping
FinTrust 2556	Food & Beverage	Örebro
RoboTech 2557	Technology	NULL
EduVision 2558	Medical Devices	Örebro
BuildPro 2559	Finance	Örebro
HealthSync 2560	Food & Beverage	N/A
FinTrust 2561	Medical Devices	Helsingborg
NULL	Renewable Energy	Örebro
HealthSync 2563	Education	Norrköping
AutoWorks 2564	Education	Helsingborg
BuildPro 2565	Renewable Energy	Jönköping
BuildPro 2566	Renewable Energy	Västerås
GreenFuture 2567	Construction	Jönköping
TechNova 2568	Automotive	Göteborg
NULL	Medical Devices	Uppsala
FinTrust 2570	Construction	Malmö
RoboTech 2571	Automotive	Linköping
MediCare 2572	Finance	Örebro
###	Finance	Helsingborg
BuildPro 2574	Technology	Göteborg
TechNova 2575	Renewable Energy	None
BuildPro 2576	Medical Devices	Norrköping
RoboTech 2577	Education	Norrköping
GreenFuture 2578	Medical Devices	Uppsala
TechNova 2579	AI & Robotics	Helsingborg
RoboTech 2580	Automotive	Norrköping
GreenFuture 2581	Construction	Helsingborg
BuildPro 2582	Medical Devices	N/A
GreenFuture 2583	Education	Helsingborg
RoboTech 2584	Finance	Linköping
HealthSync 2585	Healthcare	Uppsala
HealthSync 2586	Renewable Energy	Uppsala
TechNova 2587	AI & Robotics	Jönköping
BuildPro 2588	Technology	Norrköping
RoboTech 2589	AI & Robotics	Västerås
RoboTech 2590	Healthcare	Linköping
AutoWorks 2591	12345	Jönköping
RoboTech 2592	Medical Devices	Linköping
None	###	Helsingborg
EduVision 2594	Healthcare	Örebro
RoboTech 2595	FakeCity	Stockholm
HealthSync 2596	Education	
AutoWorks 2597	Healthcare	Helsingborg
BuildPro 2598	Technology	Stockholm
RoboTech 2599	Healthcare	Linköping
AutoWorks 2600	Healthcare	Norrköping
MediCare 2601	Medical Devices	Göteborg
BuildPro 2602	Automotive	Norrköping
FakeCity	Education	###
HealthSync 2604	Construction	Örebro
FinTrust 2605	Education	Norrköping
AutoWorks 2606	Construction	Västerås
FinTrust 2607	Finance	Malmö
GreenFuture 2608	Finance	Helsingborg
HealthSync 2609	Construction	Malmö
TechNova 2610	Renewable Energy	Stockholm
MediCare 2611	Medical Devices	Linköping
Foodies 2612	Finance	Uppsala
GreenFuture 2613	AI & Robotics	Linköping
MediCare 2614	Food & Beverage	Linköping
BuildPro 2615	Medical Devices	###
AutoWorks 2616	Healthcare	Göteborg
TechNova 2617	Finance	Örebro
EduVision 2618	Finance	Helsingborg
EduVision 2619	Medical Devices	Norrköping
EduVision 2620	Food & Beverage	Uppsala
EduVision 2621	Renewable Energy	Jönköping
HealthSync 2622	Renewable Energy	Västerås
RoboTech 2623	Renewable Energy	Örebro
FinTrust 2624	Finance	Stockholm
BuildPro 2625	Renewable Energy	Stockholm
HealthSync 2626	Food & Beverage	Uppsala
NULL	Education	12345
FinTrust 2628	Construction	Örebro
AutoWorks 2629	Healthcare	Västerås
TechNova 2630	Education	Linköping
Foodies 2631	12345	Jönköping
EduVision 2632	Medical Devices	Göteborg
EduVision 2633	Automotive	Göteborg
AutoWorks 2634	12345	###
HealthSync 2635	Construction	Västerås
Foodies 2636	AI & Robotics	!!Error!!
FinTrust 2637	Technology	Helsingborg
TechNova 2638	Construction	Linköping
EduVision 2639	Healthcare	Linköping
FinTrust 2640	NULL	Stockholm
AutoWorks 2641	Finance	Norrköping
TechNova 2642	Healthcare	Stockholm
AutoWorks 2643	Education	Norrköping
N/A	Finance	Jönköping
	Medical Devices	###
BuildPro 2646	Construction	Örebro
MediCare 2647	Food & Beverage	Örebro
NULL	Food & Beverage	Helsingborg
FinTrust 2649	Construction	Helsingborg
BuildPro 2650	Medical Devices	Helsingborg
RoboTech 2651	AI & Robotics	Malmö
BuildPro 2652	Renewable Energy	Örebro
N/A	Healthcare	Malmö
TechNova 2654	Construction	Örebro
BuildPro 2655	Technology	Göteborg
GreenFuture 2656	Finance	Helsingborg
TechNova 2657	Education	Unknown
NULL	Medical Devices	Norrköping
FinTrust 2659	Education	Västerås
TechNova 2660	Automotive	Jönköping
GreenFuture 2661	Automotive	Jönköping
FinTrust 2662	Healthcare	Malmö
FinTrust 2663	Construction	Malmö
BuildPro 2664	Healthcare	Göteborg
BuildPro 2665	Education	Jönköping
EduVision 2666	Food & Beverage	Uppsala
TechNova 2667	Food & Beverage	Uppsala
TechNova 2668	Renewable Energy	Linköping
EduVision 2669	Healthcare	Örebro
RoboTech 2670	Renewable Energy	Malmö
GreenFuture 2671	Food & Beverage	Malmö
GreenFuture 2672	Food & Beverage	Västerås
AutoWorks 2673	Renewable Energy	Uppsala
HealthSync 2674	AI & Robotics	Helsingborg
BuildPro 2675	Healthcare	###
EduVision 2676	Education	Stockholm
TechNova 2677	Education	Uppsala
EduVision 2678	Medical Devices	Stockholm
RoboTech 2679	Renewable Energy	Örebro
EduVision 2680	Automotive	Norrköping
GreenFuture 2681	None	Malmö
GreenFuture 2682	Medical Devices	Helsingborg
BuildPro 2683	Food & Beverage	Norrköping
Foodies 2684	Food & Beverage	!!Error!!
FinTrust 2685	Finance	Göteborg
FinTrust 2686	Finance	Linköping
AutoWorks 2687	Food & Beverage	None
EduVision 2688	Automotive	Stockholm
BuildPro 2689	Finance	Örebro
BuildPro 2690	Education	Linköping
TechNova 2691	Education	Norrköping
RoboTech 2692	Automotive	Helsingborg
MediCare 2693	Construction	Örebro
BuildPro 2694	Technology	Malmö
BuildPro 2695	NULL	Örebro
12345	Construction	Örebro
FakeCity	Food & Beverage	Malmö
EduVision 2698	Construction	Malmö
NULL	Automotive	Västerås
MediCare 2700	Renewable Energy	Malmö
EduVision 2701	AI & Robotics	Västerås
EduVision 2702	AI & Robotics	Örebro
FinTrust 2703	Food & Beverage	Norrköping
BuildPro 2704	Automotive	Uppsala
GreenFuture 2705	Construction	Göteborg
TechNova 2706	Renewable Energy	Västerås
MediCare 2707	AI & Robotics	Helsingborg
HealthSync 2708	Construction	Linköping
EduVision 2709	Construction	Norrköping
Foodies 2710	Technology	Örebro
12345	Healthcare	Västerås
TechNova 2712	Renewable Energy	Stockholm
HealthSync 2713	Education	Norrköping
N/A	Healthcare	Malmö
TechNova 2715	AI & Robotics	Helsingborg
HealthSync 2716	Finance	Göteborg
Foodies 2717	Medical Devices	Jönköping
HealthSync 2718	Technology	Örebro
FinTrust 2719	Food & Beverage	Malmö
GreenFuture 2720	Food & Beverage	Malmö
FinTrust 2721	Medical Devices	Stockholm
TechNova 2722	Education	Norrköping
BuildPro 2723	Technology	Helsingborg
EduVision 2724	NULL	12345
BuildPro 2725	Construction	Uppsala
EduVision 2726	Technology	Stockholm
Foodies 2727	Construction	Norrköping
BuildPro 2728	Food & Beverage	Norrköping
HealthSync 2729	Finance	Linköping
BuildPro 2730	Unknown	Göteborg
FinTrust 2731	Renewable Energy	Örebro
!!Error!!	Food & Beverage	Uppsala
TechNova 2733	Food & Beverage	Jönköping
TechNova 2734	Healthcare	Helsingborg
N/A	Food & Beverage	Västerås
Foodies 2736	Automotive	Malmö
HealthSync 2737	Healthcare	Helsingborg
RoboTech 2738	Education	Helsingborg
HealthSync 2739	Technology	Örebro
MediCare 2740	Technology	Unknown
AutoWorks 2741	Medical Devices	Linköping
FinTrust 2742	Renewable Energy	Västerås
RoboTech 2743	Technology	Uppsala
TechNova 2744	Technology	Malmö
RoboTech 2745	Education	Örebro
BuildPro 2746	Technology	Västerås
FinTrust 2747	AI & Robotics	Norrköping
Foodies 2748	Healthcare	Malmö
NULL	Medical Devices	N/A
GreenFuture 2750	AI & Robotics	Linköping
TechNova 2751	Food & Beverage	Jönköping
EduVision 2752	Construction	Helsingborg
N/A	Food & Beverage	Örebro
BuildPro 2754	Food & Beverage	Linköping
RoboTech 2755	Renewable Energy	Uppsala
AutoWorks 2756	Construction	Helsingborg
AutoWorks 2757	Medical Devices	N/A
RoboTech 2758	Healthcare	NULL
EduVision 2759	FakeCity	Västerås
GreenFuture 2760	Food & Beverage	Jönköping
GreenFuture 2761	!!Error!!	Västerås
EduVision 2762	Technology	12345
EduVision 2763	Construction	Uppsala
BuildPro 2764	Education	Göteborg
FinTrust 2765	!!Error!!	Stockholm
Foodies 2766	Education	Malmö
Foodies 2767	AI & Robotics	Norrköping
HealthSync 2768	Finance	Stockholm
GreenFuture 2769	Food & Beverage	Linköping
Foodies 2770	AI & Robotics	Örebro
MediCare 2771	Healthcare	Örebro
BuildPro 2772	Food & Beverage	Malmö
RoboTech 2773	Medical Devices	Norrköping
HealthSync 2774	Food & Beverage	Örebro
BuildPro 2775	Renewable Energy	Västerås
BuildPro 2776	Food & Beverage	Västerås
Foodies 2777	Construction	Uppsala
FinTrust 2778	Medical Devices	Norrköping
HealthSync 2779	Renewable Energy	Norrköping
AutoWorks 2780	Healthcare	Helsingborg
GreenFuture 2781	Automotive	Helsingborg
TechNova 2782	Renewable Energy	Jönköping
BuildPro 2783	Automotive	Örebro
BuildPro 2784	Automotive	Linköping
MediCare 2785	Automotive	Linköping
Foodies 2786	Finance	12345
RoboTech 2787	Education	Helsingborg
GreenFuture 2788	Food & Beverage	Helsingborg
GreenFuture 2789	Technology	Malmö
BuildPro 2790	Automotive	Uppsala
EduVision 2791	Healthcare	Göteborg
MediCare 2792	Technology	Örebro
RoboTech 2793	Technology	Göteborg
TechNova 2794	Renewable Energy	###
BuildPro 2795	Automotive	Göteborg
Foodies 2796	Construction	Stockholm
Foodies 2797	Unknown	Norrköping
RoboTech 2798	Medical Devices	Västerås
GreenFuture 2799	Medical Devices	Uppsala
HealthSync 2800	Medical Devices	Helsingborg
NULL	Technology	Örebro
EduVision 2802	Renewable Energy	Helsingborg
Foodies 2803	Automotive	Västerås
AutoWorks 2804	Healthcare	Helsingborg
RoboTech 2805	Automotive	Norrköping
RoboTech 2806	Education	Jönköping
BuildPro 2807	Education	Uppsala
BuildPro 2808	Healthcare	Norrköping
BuildPro 2809	Construction	Uppsala
TechNova 2810	Technology	Stockholm
BuildPro 2811	Food & Beverage	Västerås
Foodies 2812	Education	Uppsala
Foodies 2813	AI & Robotics	Linköping
BuildPro 2814	Finance	Malmö
HealthSync 2815	AI & Robotics	Västerås
TechNova 2816	AI & Robotics	Uppsala
AutoWorks 2817	Renewable Energy	Örebro
TechNova 2818	Technology	Norrköping
HealthSync 2819	N/A	Örebro
RoboTech 2820	Medical Devices	Jönköping
AutoWorks 2821	Medical Devices	Linköping
Foodies 2822	Healthcare	Örebro
BuildPro 2823	AI & Robotics	Jönköping
Foodies 2824	!!Error!!	Helsingborg
MediCare 2825	!!Error!!	Uppsala
TechNova 2826	Food & Beverage	Örebro
RoboTech 2827	Finance	Uppsala
AutoWorks 2828	Education	Västerås
MediCare 2829	Technology	Uppsala
!!Error!!	Automotive	Uppsala
	###	Linköping
RoboTech 2832	Technology	Norrköping
HealthSync 2833	Healthcare	!!Error!!
AutoWorks 2834	Education	Västerås
AutoWorks 2835		Uppsala
MediCare 2836	AI & Robotics	Göteborg
FinTrust 2837	Construction	Göteborg
HealthSync 2838	Finance	Jönköping
AutoWorks 2839	Education	Stockholm
HealthSync 2840	Technology	Malmö
TechNova 2841		Linköping
GreenFuture 2842	Medical Devices	Norrköping
AutoWorks 2843	Renewable Energy	Norrköping
GreenFuture 2844	Healthcare	Linköping
GreenFuture 2845	Automotive	
RoboTech 2846	Technology	Stockholm
Foodies 2847	Education	Jönköping
RoboTech 2848	Food & Beverage	Västerås
GreenFuture 2849	Food & Beverage	
FinTrust 2850	Renewable Energy	Örebro
BuildPro 2851	Unknown	Malmö
EduVision 2852	AI & Robotics	Helsingborg
12345	Renewable Energy	Göteborg
FinTrust 2854	Food & Beverage	Jönköping
FinTrust 2855	Medical Devices	Norrköping
	Construction	Örebro
Foodies 2857	Food & Beverage	Jönköping
TechNova 2858	Medical Devices	Linköping
RoboTech 2859	Medical Devices	Västerås
Foodies 2860	Food & Beverage	Göteborg
HealthSync 2861	Food & Beverage	Göteborg
RoboTech 2862	Food & Beverage	Uppsala
MediCare 2863		Uppsala
HealthSync 2864	Education	Göteborg
12345	AI & Robotics	Jönköping
HealthSync 2866	FakeCity	Stockholm
EduVision 2867	Education	Uppsala
HealthSync 2868	Renewable Energy	Stockholm
HealthSync 2869	Automotive	Örebro
EduVision 2870	Technology	Malmö
BuildPro 2871	Renewable Energy	N/A
FakeCity	Food & Beverage	Uppsala
HealthSync 2873	Healthcare	Västerås
Foodies 2874	Medical Devices	Norrköping
HealthSync 2875	Medical Devices	FakeCity
GreenFuture 2876	Healthcare	Malmö
MediCare 2877	Medical Devices	Jönköping
FinTrust 2878	Automotive	Malmö
TechNova 2879	Medical Devices	Helsingborg
AutoWorks 2880	Medical Devices	Norrköping
GreenFuture 2881	Finance	N/A
GreenFuture 2882	Healthcare	Västerås
TechNova 2883	None	Jönköping
RoboTech 2884	AI & Robotics	12345
TechNova 2885	Medical Devices	Malmö
!!Error!!	Education	NULL
BuildPro 2887	Finance	Stockholm
RoboTech 2888	AI & Robotics	Jönköping
MediCare 2889	AI & Robotics	Malmö
BuildPro 2890	Automotive	Malmö
GreenFuture 2891	Medical Devices	Jönköping
RoboTech 2892	Medical Devices	Helsingborg
RoboTech 2893	Technology	Örebro
FinTrust 2894	Food & Beverage	Linköping
EduVision 2895	Automotive	Norrköping
EduVision 2896	AI & Robotics	Norrköping
TechNova 2897	Finance	Västerås
None	Education	Göteborg
FinTrust 2899	Renewable Energy	Jönköping
EduVision 2900	Healthcare	Uppsala
EduVision 2901	Renewable Energy	Malmö
Foodies 2902	AI & Robotics	Malmö
GreenFuture 2903	Medical Devices	Jönköping
TechNova 2904	Food & Beverage	Uppsala
MediCare 2905	Medical Devices	Helsingborg
MediCare 2906	Renewable Energy	Jönköping
RoboTech 2907	FakeCity	Helsingborg
TechNova 2908	Medical Devices	Helsingborg
RoboTech 2909	Education	Linköping
MediCare 2910	Healthcare	FakeCity
MediCare 2911	Food & Beverage	Örebro
RoboTech 2912	Automotive	Örebro
HealthSync 2913	Education	Malmö
MediCare 2914	Technology	Jönköping
Foodies 2915	Renewable Energy	Linköping
RoboTech 2916	Food & Beverage	###
EduVision 2917	Technology	Uppsala
GreenFuture 2918	Renewable Energy	FakeCity
TechNova 2919	Automotive	Malmö
