City,Company,Revenue,Employees
,,2839316.38,9.321
Sanchezland,TechSphexe,2517944.53,26.1
,TechSphere,4807785.58,
Bhooksland,Scanaa,,254.4
East Dylanton,H&w,4712191.1,
,ainacS,5691567.75,4.973
Toddmouth,ABp,3487080.89,
North Susan,Scanba,3690521.74,0.641
Lake Diane,,3016301.76,2.67
Lake Alexbury,TechSphehe,89.4966491,134.3
,aileT,4537287.67,8.374
Jamesville,XcidroN,6213984.48,
Stephaniefurt,Telia,3425933.69,1.591
North Scott,Scania,12.2100224,191.2
ymmaT ekaL,,,0.48
,SgyLink,2792370.63,23.7
New Kerry,ABB,,354.2
North Travispomt,,,199.3
Port Craig,Scgnia,,3.492
iöteborg,NordicX,47.1777055,459.7
,Telia,,
East Nathanstad,Telia,43.4950325,330.4
,H&M,1715347.03,287.9
West Ian,BBA,1439385.49,445.7
South Jasmine,,,30.6
,,4164868.58,354.9
,p&M,5179175.52,189.8
Lijköping,IKEA,1193394.65,480.9
gnipöknröjB,NordicX,66.7372105,261.0
,,62.5580843,2.324
,kniLykS,8850631.12,0.553
Björnköping,ABB,17.7185699,2.582
Walkerport,erehpShceT,4139868.81,106.8
Jaqchester,SkyLink,1924106.53,406.8
gnipöknöJ,,,264.1
Linköping,aileT,26.5955973,
ediseniledaM tseW,SkyLink,4123128.26,494.3
Lake Brianburgh,TechSphere,,171.0
South Robertton,HvM,3779917.76,
Walkerwille,BBA,,5.842
Sanchezfort,aileT,3399802.42,281.8
Ortizbury,,2874133.57,118.4
Pqmelaton,FKS,,297.4
Shannonmouth,ainacS,97.3234558,409.9
nhoJ tsaE,Scania,45.1640115,
trofonazoL,NordicX,25.3457602,280.0
Justznland,,6333538.41,131.5
West Tyler,NordicX,5933840.83,9.864
New Brattany,SkyLink,9011309.23,253.8
mlohkcotS,Scania,3730690.46,487.6
Helsingborg,XcidroN,9474369.95,
,hcania,6441881.81,7.681
Göteborg,TechSphere,2573240.21,340.8
West Deborah,ABB,68.0881141,
Linköping,FKS,,
nwoteimaJ tsaE,ABB,,7.792
North Katherine,XcidroN,8937315.64,9.162
West Katelynfort,,,15.5
North Chad,Nordicr,3967436.33,396.0
treboR ekaL,NordicX,65.0337616,227.9
East Matthewhavpn,,6408038.35,331.2
,Scania,1835570.08,2.861
Hopkingbury,,1031066.16,130.3
nhoJ htuoS,Scania,9075155.6,5.774
Loganchester,Technphere,6820202.5,3.59
nmahlliL,,3902962.25,466.4
South Tylermouth,SkyLink,3812880.54,372.3
,,8756565.49,461.7
,SkyLink,4821851.88,399.6
nevahycatS htuoS,H&M,4295490.31,
Jönköping,XcidroN,8057778.46,247.3
Makaylashire,,6961570.75,7.754
,SKF,4442768.31,9.462
East Rojer,H&M,1130170.23,
,H&M,8875725.58,174.5
,SKF,1596011.09,125.1
gnipöknöJ,H&M,,
Port Zacharyfurt,ABB,,491.8
dnalpilihP,,80.1507648,9.461
hguorobzehcnaS,TechSrhere,70.7364434,486.7
,FKS,9873240.27,
Port Tim,FKS,8255856.66,415.4
,,9361796.69,
,IKEA,8855393.65,364.6
retsehcylliB ekaL,Telia,2190599.83,385.1
Götebprg,,7955084.93,406.5
morth Kenneth,Telda,96.8004915,119.4
ylleK htroN,kniLykS,6480470.93,280.3
North Patriciastad,Scanix,20.0348599,380.4
Björnköping,,85.7110462,3.882
,,7696983.57,483.2
South Madelinechester,Techiphere,2485541.37,
,erehpShceT,9921053.78,
htuomeeL,,8507004.94,259.9
dake Randallstad,TechSphere,3836973.01,
Morrowburgh,,7364622.88,454.1
ettennA htuoS,SkyLink,1422780.86,0.263
Post Kristinafurt,,3147605.45,230.0
yrubnellA,ABB,5273030.92,0.52
,xelia,60.0175078,389.1
yrubilleK,SKF,8984683.8,382.8
Port Sharon,b&M,89.2779727,
hgrubnworB,IKjA,2.9178929,1.162
trofkralC,XcidroN,1128894.37,371.3
weivleahciM weN,,98.7722728,
Port Thomas,Telia,9121755.96,
grobetöG,FKS,4439507.18,7.151
nmahlliL,SkyLink,6132957.67,
Williamsside,Scania,,9.014
Fostershire,SKF,9.1906724,224.7
South Kevinfort,,7955309.4,250.0
Laurenbury,TechSpsere,96.3903465,
,FKS,,0.693
,TeczSphere,7282164.51,284.2
rppsala,NordicX,7385518.86,
,ABB,2484370.12,430.0
Taylorshire,aileT,6819009.23,414.7
East Kevinchester,BBA,3545808.52,106.9
Shuribury,erehpShceT,2734929.07,423.4
weivllessuR,SKF,4322722.74,233.9
,ainacS,1911003.18,50.8
nmahlliL,H&M,2667746.47,184.6
aniG tsaE,TechSphere,13.8899935,8.901
,aileT,75.2706345,
,kniLykS,1839105.77,243.3
gnipöknröjB,IKEA,2576914.69,3.463
Jönköping,M&H,2011675.18,
Lake Matthewview,NordicX,4821479.07,91.2
Allisunburgh,,4973287.29,100.1
Thomasshire,Telia,6108490.95,297.4
Lillhbmn,H&M,58.5960717,423.9
,BBA,1463301.58,165.7
Mendozaberg,aileT,3542067.25,277.5
rehpotsirhC troP,TechSphmre,7520560.52,
Göteborg,AnB,3349151.52,
Mvorestad,,8583073.62,303.8
EastjDebbie,BBA,5408520.82,151.5
Brentstad,M&H,18.3288623,112.6
,erehpShceT,2127375.68,2.901
Lisaton,,6018735.37,6.121
notynattirB,ABB,9780481.28,181.5
Diatberg,,1517145.05,61.9
Joelburgh,FKS,,7.753
,NordicX,2106831.54,298.8
Cuevasfort,XcidroN,3088870.27,6.482
Göteborg,TechSphere,28.2450292,385.0
,,3922511.71,6.47
West qrthurborough,ainacS,72.8086986,161.1
Helsingborg,SkyLink,1204437.32,1.65
,SkeLink,,
Brownfurt,Telia,6994848.67,189.6
Michellehaven,ABB,6860286.64,36.1
Tracyfurt,SkyLink,1704136.28,
leahciM htuoS,kniLykS,6131034.91,0.134
Jacksonstad,,25.2989503,
Jonathanborough,XcidroN,32.6523924,1.413
Howardside,aileT,3366045.37,3.932
ordnajelA htuoS,M&H,8819448.49,29.2
htuomnosrettaP,Tdlia,9155529.1,162.9
Bgownberg,SkyLink,7818169.18,498.0
Sarahville,Scania,44.0110109,320.8
Pamflaland,InEA,5235940.55,5.653
,Telia,3384292.33,7.59
NorthrSheila,ABB,5560137.09,288.5
Yuport,,9076880.95,458.0
New Jamesside,,8963318.43,4.411
Stockholm,BBA,6647450.95,22.7
Helsingborg,aileT,7918051.28,319.8
Anthonylhnd,AqB,97.5316765,
,Tnlia,,218.7
,,2952251.0,316.1
West David,aileT,7129336.88,386.9
Joecille,,7252393.32,8.812
Jönköping,,2214709.67,117.8
Andrealand,,7050408.63,431.3
,SkyLink,7214570.75,
East Matthewton,H&M,5717969.02,4.453
Enst Jared,Telia,6213998.43,143.4
,TechSphire,9254002.17,
North Sandraburgh,,3562292.21,
Walkerchester,NordicX,97.3706115,
,IKEA,5108976.96,264.9
Jönköping,,38.8645394,9.114
Carloston,,2973935.55,8.764
Meghaqbury,SkyLink,50.8110593,227.5
Brianport,TechSpheie,6127865.32,488.2
Erinchester,Techuphere,9499191.49,188.0
,SkF,,178.5
,SkyLink,85.5691839,
ellivyrreT,,,
,ABB,6552126.56,242.6
grebnosnhoJ,BBA,,198.6
,Scania,1029622.74,402.7
Gkosshaven,H&M,41.3745625,438.5
Stockholu,ABu,25.2994017,79.9
,,82.3334108,
Vazquezview,,,2.27
,SKF,,309.9
Michaelburgh,M&H,,
South Anita,H&M,,5.253
ellivnehC,,5145519.64,337.0
West Thomasland,TechSphere,9523358.55,
,SkyLink,4195147.23,245.5
Port Amanda,H&M,67.0495078,258.0
nevahneraK,IKEA,6323712.33,379.5
,TechSphere,4.4286451,6.404
Stockholm,,2.8369634,384.2
Whiteland,M&H,,367.2
Lake Timothy,,6315011.48,325.8
WesthRebecca,,86.6668416,376.6
erihsluaP,SkyLiok,8041066.46,250.9
,SKF,5559716.98,132.0
,IKEt,9296661.72,409.8
North Toddville,H&M,2343452.18,260.9
semaJ htroN,TechSphere,3447775.79,432.6
Romknton,Scania,6616896.07,7.182
Lake Sean,eordicX,3044239.18,6.972
nwotyelsoM,Tejia,1395869.09,274.2
West Dominiqueqorough,AEKI,5158620.81,115.0
West Danny,SKF,4495499.76,
Helsingborg,AEKI,45.2571401,314.4
nwotsenoJ,NordicX,2859098.17,304.9
Farrellside,TeyhSphere,30.0307845,
nehpetS troP,,3172934.95,0.39
Björnköping,TechSphere,9658919.49,411.3
nhoJ tseW,IKEA,6378198.96,150.5
,Telia,4254028.2,369.1
ellehciM weN,SKF,7738106.88,0.89
,IfEA,5665065.15,1.004
Crystalborough,Telia,32.7386832,468.9
Hoodqiew,SKF,4117746.12,86.1
Götoborg,aileT,5078595.68,8.991
Kaylgland,NordicX,54.0252206,439.5
Lake Angela,Scania,43.5929802,
Björnköqing,M&H,,76.5
nevahnayrB,Scanqa,92.0974645,287.0
West Bonnie,zcania,8254818.98,225.5
yrubaynoT troP,Tzlia,3531472.41,367.4
Linköping,H&M,3753541.9,270.6
Jönköping,,2184145.92,480.1
Danielleburgh,,5046324.75,6.57
,,3173567.43,1.364
West qeorgeton,Nordicc,,
Zacharyport,SkyLink,,8.783
Mhchealview,Telia,8055581.58,87.4
Jönköping,Telia,96.3329337,6.314
htuomnnelG,BBA,8406763.7,131.0
East Kendrachester,kniLykS,,0.144
qerekfort,,,217.2
Willyamfort,,5817705.92,
New Jamesfurt,,84.8633911,498.4
New Brendanchester,IKEA,4749848.69,
,,3937652.53,480.9
Adamsdouth,NordicX,71.9994336,72.2
Lxsafort,Scania,2066019.51,188.8
East Tracry,ucania,35.9404133,2.544
,H&M,1855080.23,
,SKF,6150303.61,398.6
Fisherport,aileT,7101707.42,6.211
Lillhamn,Skydink,4597512.52,257.5
,BBA,,74.1
Mejuaton,SKF,1196324.06,21.1
Scottfort,Telik,1804375.79,
Port Shannonland,SkyLink,30.5330139,307.2
Jesseborough,ainacS,6179848.69,
,ABB,6775312.55,
Lake Kathleen,BBA,3927076.97,4.15
Linköping,erehpShceT,,142.2
Lake Richardberg,M&H,4262596.24,61.1
grebsolraC,AfB,5847125.05,6.52
Linköping,ainacS,82.8833095,277.3
Garmtown,SKF,,6.6
Audreyport,Telia,7129533.94,212.6
,SKt,,62.9
Jönköping,SkyLink,9465575.05,5.5
Liyköping,H&M,6373175.07,210.7
edisasereT troP,ABB,3262546.45,292.3
South Johnview,IKEA,,61.9
,AEKI,3948521.88,
Lake Josephchester,FKS,3582527.42,341.0
icarT tseW,aileT,,135.2
New Josdph,M&H,4872564.02,5.332
Göteborg,IKEA,1083666.43,0.371
Uppsala,,,164.9
Shortshiwe,ainacS,9276583.75,290.9
,TechSphere,8363669.5,372.7
gnipökniL,TechSphere,27.7535746,7.88
,,8678016.96,
Jönköping,H&M,5801587.7,176.6
Sactosberg,Telia,4490713.48,383.4
Russellbury,Tezia,4732923.91,220.8
Stockholm,TechSphere,7798502.15,61.9
Alexiston,ABB,78.4424088,
Whiteburgh,TechSphere,,43.8
troprebraB,,5618635.92,8.514
,Slania,1505889.76,
gnipöknröjB,AEKI,16.8581947,221.1
hguorobzepoL,TechSphere,1338708.68,
,M&H,,482.5
,BBA,35.4876291,59.8
South Rhonda,HcM,3863593.68,87.6
New Brandon,aileT,2118603.32,138.8
mailliW htroN,NordicX,9718105.72,
,Telia,98.0563692,351.5
,,3156328.22,3.99
grobetöG,TechSphere,,113.0
,TechSphere,,496.2
,SkyLink,8430537.63,3.04
,FKS,5.7545536,363.2
,H&M,1464771.41,417.7
,FKS,3909156.98,5.834
trufymmaT tseW,AEKI,6231006.83,5.672
South rlizabethfurt,ABB,,312.8
Jönköping,FKS,,5.752
tropeniarroL troP,,8018921.68,493.9
,ABn,69.9420484,0.95
,SkyLink,,458.6
Björnköping,H&j,3777901.72,9.554
grobgnisleH,ainacS,8102185.52,0.452
Katiehaven,Telia,5116326.96,76.2
,FKS,8949218.83,1.351
gnipöknöJ,BBA,13.7290601,
West Juliamouth,,3900342.3,258.9
Owenschesteq,Tecia,4521261.68,3.144
Jotymouth,,77.3826379,341.2
Jerryfurt,,3579023.12,282.7
Björnköping,XcidroN,,427.7
Maldonadofort,ABB,1584002.02,198.1
Hegsingborg,,1665675.11,199.4
Johnsonmoutq,M&H,6635732.51,2.301
SouthrMoniquechester,IKEA,4949679.46,5.023
Dawnland,ABB,4670688.5,
hgrubdeeR,TeghSphere,4530343.11,257.0
Stephaniebury,NordicX,9498260.55,326.1
Helsingborg,Tezia,60.8642414,9.21
,,4003730.07,434.0
,NordicX,4805366.09,474.9
trufnosduH,NofdicX,43.7514866,7.314
New Adamfiew,SKF,1896258.75,165.5
Billychester,TechSphere,7227150.81,440.8
Deborahview,,4965006.71,480.1
East nachel,Telia,5982737.12,445.1
West Nancy,FKS,38.4141573,28.1
Helsingborg,NordicX,,0.412
Sallyton,HaM,1666802.77,246.7
Perezport,kniLykS,3825408.98,465.4
Coxvhlle,kniLykS,9032711.2,45.4
Meyerttad,Scqnia,94.6581483,403.6
Smithshire,,3480268.5,0.97
,H&e,1540830.38,6.204
nevahnadroJ,erehpShceT,2371417.87,31.2
,Scania,3594631.97,3.214
Lillhamn,,2455255.13,
South aolleentown,BBA,4424835.31,45.2
North Richard,,4363442.0,292.6
hgrubneelhtaK tsaE,Scxnia,5700823.37,205.2
htuomniffirG,SkyLink,8962170.06,433.8
Davisburgh,IKEA,7127685.26,
Snockholm,kkyLink,8514732.09,413.0
nonaldport,AEKI,9.4913607,4.344
Josestad,TethSphere,7229786.39,12.1
htuomskoorB,,71.9975775,29.4
ellivrolyaT htuoS,kniLykS,3880246.68,31.8
,Scanik,,144.9
East Elizabetustad,,77.3089017,298.9
Whihemouth,,7003117.03,492.1
New Dana,aileT,5793469.91,9.9
tropreizarF,aileT,,46.6
ylrebmiK tseW,erehpShceT,3295852.44,
East Davidtown,Sxania,1627296.73,94.6
,H&M,6773169.87,
notacisseJ htuoS,Scania,9672948.63,243.6
South Valerieberg,ainacS,48.5502374,
PortpTimothy,NordibX,,190.0
oake Michelle,TechSphere,9859138.73,479.1
nevahtreboR htroN,,34.4679279,137.4
,,9401406.05,398.9
East James,NordicX,8360907.5,296.5
,,45.5339456,0.46
Lake Ethan,AjB,2221246.97,9.303
,Tepia,,308.2
alegnA htroN,Scagia,,0.703
,HbM,4486129.1,107.9
nwotmailliW,ABB,17.8073731,272.1
New Jaimeburgh,M&H,7389899.3,
Helsingborg,,5497485.72,0.241
West Taraberg,SKF,5067527.82,109.3
ellivasiL,,6388741.64,234.7
nevahkraP,TechSphere,1706948.67,268.9
,SkyLink,7966931.87,
,ainacS,9190348.47,
West Joiathan,Telia,,
South Angela,XcidroN,2671842.02,2.7
New Michelleberg,,,141.0
North Melissaberg,Telia,3761379.58,91.0
,ABB,1956429.76,64.5
gnipökniL,bcania,43.0710889,
,AaB,5211806.19,7.244
Hartmajburgh,,,420.2
Linköping,IKEA,,83.7
Port Kathy,XcidroN,,
Lake Kristine,SkyLink,4647452.02,1.164
East Matthqwburgh,AEKI,2498962.04,298.8
,NordicX,6183192.34,195.0
,AEKI,8825106.05,4.842
South Joshurville,,,374.0
Shermanbury,,7381607.88,7.394
West Peterville,SkyLink,41.0727135,164.7
mlohkcotS,Scania,51.2443629,461.9
nmahlliL,,,482.0
Emilystad,aileT,,
Knrlaport,,20.5163272,
,TechSphere,5070007.68,
nmahlliL,SkyLiwk,8992196.21,40.5
,nelia,2854517.63,219.7
New Steventown,SkyLink,6692675.99,
Linköping,ocania,34.6514694,194.2
Nicholasmtuth,ycania,48.6020222,344.5
Johnfurt,SkyLink,3416187.1,3.844
Holmesfumt,Scania,3675438.07,196.4
grobetöG,lelia,,1.301
Ambershire,,5662040.87,
noskcaJ troP,,4600894.46,199.5
North Jacminborough,SKk,1316364.57,3.94
retsehcsirroM,,1884932.27,221.2
divaD troP,H&M,2091894.05,408.6
Johnsonplrt,,9244515.05,180.0
Linköpiyg,TechSphere,7753185.71,225.4
,H&M,62.3804272,201.3
,TechSphere,4670454.86,280.7
Garretthaven,SKF,2131733.1,364.6
Pxrt Andrew,SkyLbnk,8462898.81,7.763
North Joshuy,Telia,9627738.1,67.4
,aileT,7631789.28,419.0
Uppsala,,3088520.26,303.3
Björnklping,Telia,7484652.4,105.9
htuomhpesoJ ekaL,ABB,,
Aaronside,NordicX,1385600.7,125.8
Evxnsland,Telir,98.4958818,71.1
East Juliatown,SKF,48.5022434,
East Michael,,51.0111374,19.1
,BBA,6881098.67,393.8
Millerborodgh,TecvSphere,4079617.96,46.2
araT htroN,,9312558.18,422.2
Ruizmhire,IKzA,9029897.17,
Harrisview,,4177833.28,10.8
West Kathleenburgh,sechSphere,1948553.53,174.9
North Laura,XcidroN,4222311.19,
yrogerG tseW,FKS,2922657.91,5.16
,,8739373.96,33.2
Hermanstad,,,127.7
Rodgersberg,erehpShceT,,114.3
Upisala,H&j,57.4035182,2.623
grobgnisleH,,7625391.13,301.4
,NordicX,1718463.54,
South Robert,,3918607.97,356.8
,,,49.6
Jönköping,AEKI,7891637.34,108.2
Weat Teresa,BBA,,44.0
Torresfurt,H&M,3889327.53,
,BBA,,
Lake Bqian,,9317058.5,499.0
,TechSphere,,62.2
Nguyenvilla,ABB,6563404.84,148.1
Stockholm,,28.5305706,
trofsnavE,ainacS,1078183.85,3.784
Michaelfort,M&H,5851854.78,
New Danielleville,H&M,78.2804871,96.7
,SfF,8979200.58,8.811
Morgmnbury,,2333129.57,94.3
Gonzalezstad,AEKI,6979824.89,64.9
hguorobeilataN,Teaia,4943840.36,7.492
eirelaV troP,H&M,1270503.76,78.4
Sweeneymoutz,ainacS,8910124.99,8.011
,AEKI,3123826.15,213.4
grobetöG,Skyqink,1655682.78,
Mariaside,H&M,35.5608369,136.2
New Hannahhaven,Scjnia,1916695.97,189.9
Uppsala,H&M,2142910.57,431.2
Port Jennifer,TechSphwre,5899723.66,
Hglsingborg,,1990118.93,159.5
Port Julie,jKF,7774448.9,453.1
Martinezberg,AEKI,5170679.18,299.6
nhoJ htroN,SKF,23.7552048,441.6
Lake Lisa,IKEA,0.1464426,240.5
North Nicholas,H&M,,9.8
,kniLykS,6374859.41,9.32
nitsirK tsaE,Scania,4702804.01,
Port Heidishire,ainacS,38.3040866,
,TechSphere,,35.0
,Teuia,,27.1
Tateshire,TechSchere,82.4414015,6.21
,aileT,,258.6
,ImEA,5539837.07,187.7
trufsalohciN troP,IKEd,7451123.08,181.6
,pKEA,8970422.51,
,SkyLonk,15.3722848,
Kajlamouth,Scania,9862047.92,179.4
Josauafurt,ainacS,,9.683
NorthsBrittanyport,,39.6068276,384.8
Navadroside,,5829346.85,
Cocaranhaven,,3794200.72,308.4
,NordicX,8136320.37,82.4
,ABu,,466.1
,SKF,33.2786309,113.7
,Telij,50.5109757,475.3
Lake Antonio,IKEz,1186379.31,0.711
ylimE ekaL,,7413687.61,
Jamesborough,IKjA,9909628.67,22.6
Lielhamn,BBA,3393734.62,28.5
wehttaM troP,rKEA,1.1208412,95.8
Hoeide,i&M,9443842.3,2.43
Uppsaja,SKF,1903397.43,
,SkyLinr,,483.7
,SKF,8779514.63,364.7
Turnerburgh,SkyLink,9405584.76,344.4
Jacksonburgh,XcidroN,2502338.67,3.803
East Sharon,,1479533.28,3.223
,ainacS,75.2834261,389.5
Helsingborg,H&M,31.0174207,487.0
Newmanhaven,NordicX,6707388.31,287.4
South Crystalside,IKEA,8603825.02,0.592
Lake Michelld,IwEA,7018294.75,
Stockholm,ABB,2803433.44,162.0
Rossborhugh,h&M,6228122.63,
grebnaeD,AkB,71.8751012,7.243
Linköping,TechSphere,24.1395964,54.6
nwotaramaT,ainacS,1206682.84,7.104
,IKEA,4241888.07,322.9
Brownport,TechSghere,24.3138475,3.104
,AzB,8.8980161,39.3
weivlavodnaS,ABB,73.1110774,187.4
,H&M,7388948.71,254.5
Nurth Sarahfurt,erehpShceT,4395589.4,136.2
Helsingborg,,9885222.81,244.2
,Techlphere,6343111.19,328.6
notsedohR,,48.5664507,488.8
nmahlliL,SKF,6.3969933,388.8
,,9019105.44,412.4
notnnyL tsaE,aileT,51.7146925,266.0
,NordicX,,497.0
Clarkport,M&H,7684213.15,399.4
Gonzaleztown,,,
datstterraB,,7596104.56,358.0
edisecnerwaL,,5963313.49,8.891
,Teyia,6843933.98,1.372
Ryanswad,NordicX,4885404.06,58.6
datscirE,Tesia,,
Björnköping,SkyLink,8006723.44,293.8
Lake Petermouth,t&M,96.1717565,9.583
New Jennifer,ABB,7393561.41,323.7
,H&M,7677054.42,373.7
datsretnepraC,M&H,4912512.32,
West Jackit,SkyLink,,173.0
Port Nancy,TechSphere,2196551.34,463.6
,Scania,23.5015515,0.181
,SkyLink,6159246.78,2.381
,dBB,2542801.44,53.0
,Scania,,138.6
nmahlliL,,,3.953
trufkraM,XcidroN,8614404.98,25.1
htuomyelsoM,Scania,7523626.77,19.3
erihsyawolloH,,1372177.44,8.064
,kniLykS,,15.1
,erehpShceT,15.4436484,1.911
Melissafort,SkyLink,5400414.84,
North Jorgeview,zKEA,,243.6
,IKEA,1937405.79,386.6
böteborg,H&M,2700962.02,371.8
Brittanyton,Scania,9418046.58,203.0
New Jamespnrt,,73.2389507,310.6
North Michelle,SkyLinn,7682075.33,190.4
Ryanborough,SkyLink,2731831.51,437.3
Kimberlychester,ABB,99.4258527,
Linköping,SKu,,
Martinburbh,AxB,,
,,,1.652
Tammieshire,H&M,3618939.46,
East Robert,,9901346.06,309.8
notsirraH,erehpShceT,5931925.56,218.1
,SkyLink,6873094.49,394.4
,Telia,5040329.06,70.2
,,6299872.96,415.4
,,6919509.03,119.4
araK tseW,,,146.1
North Bryanborough,HaM,7751944.85,4.912
Göteborg,TechSphere,9022046.18,3.653
East Valerqe,ABB,2497745.07,1.7
South Jeremiuh,,,7.113
,ABB,7029788.16,
grobgnisleH,erehpShceT,9116870.59,
notneelhtaK tsaE,SkyLink,5388775.26,180.5
Riddlefurt,SkyLink,2040992.5,
notnyletaK,H&M,,367.4
Sandramouth,ainacS,5633959.14,31.6
Bennetthaven,erehpShceT,13.6810523,133.3
grebzedneleM,rKF,9250937.02,
Björnköbing,,,4.91
mlohkcotS,NorpicX,4200167.48,463.8
,TechSphere,6662356.77,120.6
Harrisberg,H&M,85.0527031,424.5
Lake Valeriehavgn,Telia,9290090.1,
edisleumaS htroN,IKEA,88.3040085,199.6
Wesn Norman,IKkA,9680704.2,0.62
Barrettfurt,Scanin,7266148.45,
Aguilarburgh,erehpShceT,4852619.61,468.6
New Dwaynetown,,,379.2
htuomtreboR htuoS,BBA,,279.1
mailliW weN,pelia,6364993.7,99.2
trufareviR,SkyLmnk,0.8964036,327.6
,M&H,14.7112581,
notleahcaR tsaE,SkyLink,1877146.18,210.2
eiluJ ekaL,IKEA,5858017.76,248.2
Michaelville,ainacS,6638049.76,228.9
East Laurenland,,88.2753125,2.743
grebsetaY,IKEA,,1.181
North Judy,ABB,9466564.95,
Björnköping,,,
ellivzerimaR,,9899308.1,214.0
Perrymouth,Scania,8300337.22,374.3
Ericport,erehpShceT,,
East Tony,,4571213.39,5.81
,pKF,,320.2
Jönköping,ABw,84.3042936,
,ABB,,157.1
Lake Mary,M&H,6719580.65,4.954
Björnköpinv,,1232546.58,9.85
erihsnotlimaH,ainacS,9061926.23,
Jennyshire,SkyLink,6151517.09,14.3
Helsinlborg,Scanua,,63.3
Woodschester,Scania,29.6788472,2.85
trofydnarB,,5395124.19,289.8
refinneJ tsaE,AEKI,41.5745422,386.2
,aileT,4784576.01,474.4
Tapiaburgv,SkyLink,14.6054268,
South Devin,,7880129.43,2.743
Jönköping,,45.2125947,389.5
Jameston,SKF,,54.0
wehtaM tsaE,erehpShceT,96.0809433,
Jonesbury,Telia,63.1970719,269.8
datsrehpotsirhC,ainacS,2791467.52,4.081
acisseJ htuoS,kniLykS,,
Uppsala,erehpShceT,,
Williamsview,Scanio,,83.6
hgrubtreboR,,,171.0
Nqw Cristina,SKF,12.1452172,8.203
West Steven,XcidroN,1625759.72,278.8
West Thombs,ainacS,,
Sanchezbury,aileT,,335.1
Port Amanda,kniLykS,20.6050877,2.872
Björnköping,,7635912.1,70.0
Jonathanside,Telia,9773614.3,
datshpesoJ tsaE,erehpShceT,6128468.24,57.7
Helszngborg,FKS,,
hgrubdrahciR troP,,9552036.87,
Joshuapsrt,,6965834.08,6.192
nwotkralC,H&M,7799970.2,
,NordicX,3090325.13,253.2
,ABB,9095798.09,3.191
,aileT,8262471.49,7.562
North Alisonbury,AEKI,1059706.67,
West Kimberlyview,IzEA,4534332.15,145.2
Valerieton,IKEA,,158.8
datsnyletaK troP,HyM,,
,TechSpherj,,124.3
Uppsala,Scania,76.0958382,4.634
Lake Shawnview,,2311371.89,108.7
,IKEf,81.2257254,3.353
qinköping,Scania,3424470.37,312.0
Moralesfurt,,7928104.88,
Cortezstad,XcidroN,4.0570682,2.441
Martinborough,NordccX,3141888.64,323.4
New Kellybury,IKuA,11.9504937,92.8
yoR htroN,SKF,,262.4
West Amber,,7423036.4,11.7
Björnköping,AqB,52.2076885,
Catlbury,SKr,,339.7
,SkyLink,1022955.85,
,ainacS,8093630.39,
,,,
Göteborg,SkyLink,1460421.05,76.2
,,47.8169664,332.6
Uppsala,SKF,,453.9
Austinfort,,4016814.36,350.1
Haileysidn,XcidroN,2914418.02,442.0
,Scknia,3314221.3,
Stockholm,ainacS,7233188.28,422.7
,SkyLink,,7.444
retsehcannA ekaL,,3832289.7,1.934
Spencerport,,,4.991
Lillhamn,NordicX,5429639.67,2.504
Larryfort,ScF,,419.4
Johnathanside,,6652303.44,418.9
,,5431820.75,4.901
Wellsview,NordicX,97.5818836,170.5
Pruittborough,Telia,6196810.01,83.0
nevahnalA htuoS,,,5.934
West Rickyside,Telia,8082565.64,241.6
Aliciahaven,Telia,8421815.86,2.174
Tracyburw,XcidroN,70.5383275,
Erikaside,BBA,2234648.95,6.871
Smithview,Scanii,7808140.76,474.1
,kniLykS,7160970.47,379.2
,TkchSphere,,
datsanitsirhC,NorbicX,,92.7
New Johnland,Telia,,51.6
,H&o,8578488.74,398.0
PortlHarryfort,NordicX,8817025.11,466.3
Port Daniellefurt,FKS,5016207.99,5.904
North Austinchester,FKS,7406381.22,1.711
Mooreville,SkyLink,87.2089178,31.4
North Larry,IKEA,3918295.95,260.2
elociN htroN,AEKI,5849199.73,5.12
South Brentfurt,TechSphere,1463573.67,6.713
East Jacob,,1787981.78,54.1
WestrMason,M&H,8413318.02,423.1
,M&H,8202538.2,3.253
West Georgeton,IKEh,1378470.7,108.1
Peteusonberg,NordicX,,168.4
erihsycarT ekaL,,5989636.51,1.513
nwotollirraC,XcidroN,1630439.86,232.3
Feliciaforh,IKEA,8239872.42,2.02
Wrightstad,H&M,5766258.81,27.8
,SkyLink,6961478.62,136.4
mlohkcotS,AEKI,,5.14
Lesliefurt,FKS,,
Anthonyville,SkyLink,17.6358017,309.2
Johnport,Telia,,237.3
,NordicX,7297845.37,385.6
nevahwerdnA,H&M,,282.8
grobgnisleH,M&H,,0.624
htuomsamohT,,4989260.05,5.14
Jilhianfurt,IKEA,,373.2
Linköping,,,436.8
Brandyborough,SKF,1969516.75,424.4
,SkyLink,5386618.54,157.7
Lake Kimberlyside,SKk,62.6456286,138.7
Grayport,H&M,1474002.79,90.8
nevetS troP,TechSphere,5414698.33,
Linköpwng,FKS,4018504.29,171.0
Göteborg,Telia,85.2120418,275.1
Lakb Melissaside,,65.1438733,437.8
,ABB,2603705.03,467.8
New Cody,ABB,6044571.76,438.2
nwotekoorB,FKS,54.9626356,288.0
datsnitsuD troP,IKEs,5537901.95,209.8
,SKF,9532063.83,395.0
Haleyton,aKEA,5236542.47,442.7
Jonniferstad,H&M,2.0855987,341.2
nmahlliL,erehpShceT,6603676.13,
